title,categories,address,agent,PIDs,newly_built,serviced,furnished,beds,baths,toilets,price_₦_yearly,date_posted,date_updated,state
Newly Built 4 Bedroom Detached Duplex With Bq,2 BEDROOM HOUSE FOR RENT,Unity Estate Badore Ajah Lagos,mo-global-ventures, 7JPAY,False,True,False,2,2,3,1300000,2023-06-02,2023-07-28 00:00:00,Lagos
Fully Furnished 3 Bedroom Flat With Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,Onike Yaba Lagos,mo-global-ventures, 1JPAY,False,True,False,2,2,3,2000000,2023-06-02,2023-07-31 00:00:00,Lagos
Serviced 2 Bedroom Flat With Bq,2 BEDROOM FLAT / APARTMENT FOR RENT,Agunfoye Estate Igbogbo Ikorodu Lagos,mo-global-ventures, 4GQPA,True,True,False,3,3,4,400000,2023-06-02,2023-07-31 00:00:00,Lagos
Lovely Three Bedroom Flat Apartment,2 BEDROOM HOUSE FOR RENT,Close To Blenco Supermarket Olokonla Ajah Lagos,rentalhub_island, 9GQPB,True,True,False,2,2,3,1100000,2023-06-02,2023-07-31 00:00:00,Lagos
Serviced 2 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Olokonla Ajah Lagos,city-garden-real-estate-ltd, 1HLRR,False,True,False,4,0,0,1300000,2023-06-02,2023-07-31 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Close To Sky Shopping Mall Sangotedo Ajah Lagos,knastherealtor, 5HMGM,False,False,True,4,0,0,2000000,2023-06-02,2023-07-31 00:00:00,Lagos
3 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Close To Lbs Olokonla Ajah Lagos,rentalhub_island, 0JPJA,False,False,False,5,5,6,1600000,2023-06-02,2023-07-31 00:00:00,Lagos
2 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,Akobo Ibadan Oyo,grandview-integrated-link, 7JPHZ,True,False,False,4,5,0,5000000,2023-06-04,2023-08-09 00:00:00,Oyo
Luxury 2 Bedroom Apartment,4 BEDROOM FLAT / APARTMENT FOR RENT,Mende Maryland Lagos,mo-global-ventures, 8JPHY,False,False,False,2,2,2,3000000,2023-06-04,2023-07-31 00:00:00,Lagos
4 Bedroom Flat,5 BEDROOM HOUSE FOR RENT,Phase 1 Lekki Lagos,mo-global-ventures, 6JPHY,False,False,True,2,2,3,15000000,2023-06-04,2023-07-28 00:00:00,Lagos
5 Bedroom Duplex,4 BEDROOM HOUSE FOR RENT,Akobo Ibadan Oyo,mo-global-ventures, 7JPHX,True,True,False,2,2,3,3000000,2023-06-04,2023-08-09 00:00:00,Oyo
4 Bedroom Duplex,2 BEDROOM HOUSE FOR RENT,"Hilltop Estate, Radio, Off Ota Ona Rd, Ikorodu Lagos",mo-global-ventures, 2HMGN,True,True,False,4,4,5,400000,2023-06-04,2023-07-28 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Olokonla Ajah Lagos,mo-global-ventures, 2HMXN,True,True,False,4,4,5,1400000,2023-06-02,2023-07-31 00:00:00,Lagos
4 Bedroom Detached Duplex,4 BEDROOM HOUSE FOR RENT,Close To Sky Mall Olokonla Ajah Lagos,west-coast-multi-concept-international-services, 6JAKU,True,True,False,3,3,4,3500000,2023-06-02,2023-07-31 00:00:00,Lagos
Luxury 2 Bedroom Apartment,4 BEDROOM HOUSE FOR RENT,Ikota Lekki Lagos,ekpiwhre-okiemute, 0JDVP,False,False,False,0,0,0,4500000,2023-06-02,2023-07-31 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,3 BEDROOM FLAT / APARTMENT FOR RENT,Sangotedo Ajah Lagos,paul-nyoyoh1, 7GRBY,False,False,False,4,4,5,1500000,2023-06-02,2023-07-31 00:00:00,Lagos
Luxury 4 Bedroom Fully Detached Duplex,COMMERCIAL PROPERTY FOR RENT,Alausa Alausa Ikeja Lagos,hyggehoms, 8JPHW,False,False,False,2,2,3,21000000,2023-06-02,2023-07-28 00:00:00,Lagos
Newly Built 3 Bedroom Apartment,4 BEDROOM HOUSE FOR RENT,Ikota Lekki Lagos,hyggehoms, 3JPHW,False,False,False,0,0,0,4500000,2023-06-04,2023-08-09 00:00:00,Lagos
Office Space,2 BEDROOM HOUSE FOR RENT,Ilaje Ajah Lagos,abiodun-adebisi1, 1JPHW,False,True,False,0,0,0,1500000,2023-06-04,2023-07-28 00:00:00,Lagos
2 Bedroom Flat,FLAT / APARTMENT FOR RENT,7th Avenue Gwarinpa Abuja,abiodun-adebisi1, 3EDJT,False,False,False,4,4,5,900000,2023-06-04,2023-08-09 00:00:00,Abuja
Standard Self Contain,4 BEDROOM HOUSE FOR RENT,Phase 1 Lekki Lagos,abiodun-adebisi1, 5JPAR,False,False,False,2,2,3,9000000,2023-06-04,2023-07-28 00:00:00,Lagos
4 Bedroom Flat,HOUSE FOR RENT,1004 Housing Estate Victoria Island Lagos,knastherealtor, 9JPAQ,False,False,False,2,3,3,6000000,2023-06-02,2023-07-28 00:00:00,Lagos
3 Bedroom Apartment,4 BEDROOM FLAT / APARTMENT FOR RENT,Green Field Estate Apple Junction Amuwo Odofin Lagos,knastherealtor, 8JPAQ,False,True,False,4,4,5,3000000,2023-06-02,2023-07-28 00:00:00,Lagos
Executive 4 Bedroom Detached Duplex,2 BEDROOM FLAT / APARTMENT FOR RENT,Green Field Estate Apple Junction Amuwo Odofin Lagos,netton-real-estate, 5JPHV,False,True,False,4,4,5,1500000,2023-06-02,2023-07-28 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Green Field Estate Apple Junction Amuwo Odofin Lagos,gods-gift-properties-and-investment-a-subsidiary-of-douglas-ifada-associates, 9JPHU,False,False,False,4,4,5,1000000,2023-06-02,2023-07-28 00:00:00,Lagos
Luxury 2 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Old Ikoyi Ikoyi Lagos,city-garden-real-estate-ltd, 2JPHT,False,False,False,2,2,3,45000000,2023-06-02,2023-08-09 00:00:00,Lagos
3 Units Of 3 Bedroom Flat,4 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,joan-ama, 7JPHS,False,False,False,3,0,0,6000000,2023-06-04,2023-07-28 00:00:00,Lagos
4 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,Osborne Foreshore Estate Ikoyi Lagos,sanrealtor, 2JPHS,False,False,False,3,3,4,25000000,2023-06-04,2023-08-09 00:00:00,Lagos
4 Bedroom Duplex,2 BEDROOM HOUSE FOR RENT,Adeniyi Jones Ikeja Lagos,temitope-global-team-services, 6JPAQ,True,True,False,5,5,6,2500000,2023-06-04,2023-08-09 00:00:00,Lagos
2 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Lawanson Surulere Lagos,temitope-global-team-services, 5JPAQ,False,False,False,3,0,0,1000000,2023-06-04,2023-07-31 00:00:00,Lagos
3 Bedroom Flat,5 BEDROOM HOUSE FOR RENT,Chevron Lekki Lagos,nikolight-property, 0JPAP,False,False,False,4,0,0,6500000,2023-06-02,2023-08-09 00:00:00,Lagos
Luxury 5 Bedroom Detached Duplex With Bq,3 BEDROOM HOUSE FOR RENT,Off Banana Island Road Ikoyi Lagos,temitope-global-team-services, 7JPAN,False,False,True,2,2,2,18500000,2023-06-02,2023-07-11 00:00:00,Lagos
Luxury 3 Bedroom Massionette With Bq,4 BEDROOM HOUSE FOR RENT,Ikoyi Lagos,prince-ademola-osinuga, 6JPAW,False,False,False,2,0,0,18000000,2023-06-02,2023-08-09 00:00:00,Lagos
Executive 4 Bedroom Terrace Duplex With Bq,4 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,temitope-global-team-services, 6JPCW,False,True,False,4,4,5,10000000,2023-06-02,2023-08-08 00:00:00,Lagos
4 Bedroom Terraced Duplex + Bq,4 BEDROOM HOUSE FOR RENT,Old Ikoyi Ikoyi Lagos,enugu-property-hub, 4JPCW,False,False,False,4,0,0,12500000,2023-06-02,2023-08-09 00:00:00,Lagos
4 Bedroom Terrace Duplex With Bq,4 BEDROOM HOUSE FOR RENT,Lekki Phase 1 Lekki Lagos,oip-properties, 7JPCV,False,False,False,0,0,0,500000,2023-06-02,2023-06-26 00:00:00,Lagos
Luxury 4 Bedroom Terrace Duplex,FLAT / APARTMENT FOR RENT,Thinker's Corner Enugu Enugu,temitope-global-team-services, 6JPCV,False,False,False,0,0,0,20000000,2023-06-02,2023-08-09 00:00:00,Enugu
Room Self Contained,LAND FOR RENT,Rumens Road Old Ikoyi Ikoyi Lagos,enugu-property-hub, 4JPCV,False,False,False,2,0,0,3000000,2023-06-02,2023-07-11 00:00:00,Lagos
800sqm Of Land,2 BEDROOM HOUSE FOR RENT,Omole Phase 1 Estate Agidingbi Ikeja Lagos,spudy-properties1, 3JPCV,False,False,False,3,4,4,1500000,2023-06-02,2023-06-29 00:00:00,Lagos
Newly Built 2 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Thinker's Corner Enugu Enugu,spartan-planet, 6JPCU,False,True,True,0,0,0,20000000,2023-06-02,2023-08-09 00:00:00,Enugu
Luxury 3 Bedroom Flat,COMMERCIAL PROPERTY FOR RENT,Opebi Ikeja Lagos,rentalhub_island, 3JPCU,False,True,False,0,1,1,1400000,2023-06-02,2023-07-28 00:00:00,Lagos
"Massive Bar/lounge,vip Club , 9 Rooms Hotel",FLAT / APARTMENT FOR RENT,By Domino's Pizza Agungi Lekki Lagos,prince-ademola-osinuga, 8JPCT,False,True,True,3,4,0,8000000,2023-06-02,2023-08-09 00:00:00,Lagos
Room Self Contained,3 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Phase 1 Lekki Lagos,spartan-planet, 3JPCT,False,False,False,4,4,5,25000000,2023-06-02,2023-08-08 00:00:00,Lagos
Fully Furnished 3 Bedroom Apartment,4 BEDROOM HOUSE FOR RENT,Banana Island Estate Ikoyi Lagos,spartan-planet, 2JPCT,False,False,False,4,4,5,4000000,2023-06-02,2023-07-28 00:00:00,Lagos
Luxury 4 Bedroom Terrace Duplex With Bq,4 BEDROOM HOUSE FOR RENT,"Opposite Chevron, Orchid Road Lekki Lagos",spartan-planet, 4JPCS,False,False,False,4,5,6,4000000,2023-06-02,2023-07-28 00:00:00,Lagos
4 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,"Orchid Road, Along Lekki Expressway Lekki Lagos",west-coast-multi-concept-international-services, 0JPCS,False,False,False,4,5,6,5000000,2023-06-02,2023-07-28 00:00:00,Lagos
5 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,By Northwest Vgc Lekki Lagos,ebuka-of-lagos-plc1, 6JPCP,True,False,False,3,3,4,6000000,2023-06-02,2023-08-09 00:00:00,Lagos
4 Bedroom Terrace Duplex,3 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,mo-global-ventures, 5JPCN,False,False,False,4,4,5,7000000,2023-06-02,2023-08-09 00:00:00,Lagos
3 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,Ologolo Lekki Lagos,nobility-estates1, 7JPCJ,True,True,False,2,2,3,1200000,2023-06-02,2023-07-31 00:00:00,Lagos
Newly Built 4 Bedroom Terrace Duplex,2 BEDROOM FLAT / APARTMENT FOR RENT,Sangotedo Ajah Lagos,oip-properties, 5JPCH,False,False,False,9,0,0,30000000,2023-06-02,2023-07-31 00:00:00,Lagos
Newly Built 2 Bedroom Apartment,9 BEDROOM HOUSE FOR RENT,Ikeja Gra Ikeja Lagos,jonathan-juliet1, 1JPCG,False,False,False,4,0,0,4000000,2023-06-02,2023-08-09 00:00:00,Lagos
9 Bedroom Fully Detached Duplex With Bq,4 BEDROOM HOUSE FOR RENT,Ikota Villa Estate Lekki Lagos,apartmentguys, 6JPCF,True,False,False,4,5,5,2000000,2023-06-02,2023-08-09 00:00:00,Lagos
Newly Built 4 Bedroom Semi Detached Duplex With Bq,4 BEDROOM FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,essential-property1, 3JNZV,False,False,False,4,4,5,2500000,2023-06-01,2023-07-28 00:00:00,Lagos
Newly Built 4 Bedroom Detached Duplex,4 BEDROOM HOUSE FOR RENT,Abraham Adesanya Estate Ajah Lagos,prince-ademola-osinuga, 9JNZU,False,False,False,3,2,2,6400000,2023-06-01,2023-07-28 00:00:00,Lagos
Clean Office Space,3 BEDROOM COMMERCIAL PROPERTY FOR RENT,Airport Road(ikeja) Ikeja Lagos,apartmentguys, 7JNZU,False,False,False,4,3,4,20000000,2023-06-01,2023-08-08 00:00:00,Lagos
Luxury 4 Bedroom Apartment + Bq,4 BEDROOM FLAT / APARTMENT FOR RENT,Kofo Abayomi Victoria Island Lagos,apartmentguys, 6JNZU,False,False,False,4,4,5,11000000,2023-06-01,2023-07-28 00:00:00,Lagos
Furnished 4 Bedroom Detached Duplex,4 BEDROOM HOUSE FOR RENT,"Phase 1, Lekki Lagos",prince-ademola-osinuga, 9JNZT,False,False,False,4,4,5,4000000,2023-06-01,2023-08-08 00:00:00,Lagos
Lovely 4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Chevron Lekki Lagos,tapere-toyin-alademehin, 8JNZS,False,True,True,4,4,5,18000000,2023-06-01,2023-08-08 00:00:00,Lagos
Furnished 4 Bedroom Terraced House + Bq,4 BEDROOM HOUSE FOR RENT,"Off Onikoyi Road, Ikoyi Lagos",misojeun-nutin, 2JNZS,False,False,False,4,5,3,1500000,2023-06-01,2023-08-09 00:00:00,Lagos
Mini Warehouse,4 BEDROOM COMMERCIAL PROPERTY FOR RENT,Omole Phase 1 Gra Berger Ojodu Lagos,rosemond-hills-limited, 4JNZR,False,False,False,2,2,3,1500000,2023-06-01,2023-07-28 00:00:00,Lagos
Well Renovated 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"Off Mobil Road, Ilaje Ajah Lagos",tee-kay-rea-estate-company, 1JNZN,False,False,False,4,4,5,8000000,2023-06-01,2023-08-09 00:00:00,Lagos
New 4 Units Of 4 Bedroom Terraced Duplexes,4 BEDROOM HOUSE FOR RENT,Oniru Victoria Island Lagos,prince-ademola-osinuga, 9JNZK,False,False,False,0,0,0,1000000,2023-06-01,2023-08-09 00:00:00,Lagos
126 Sqm Warehouse,COMMERCIAL PROPERTY FOR RENT,"Falana Close To Challenge, Ibadan Oyo",460, 2JNZJ,False,True,False,4,4,5,23500000,2023-06-01,2023-08-08 00:00:00,Oyo
Furnished 4 Bedroom Apartment + Bq,4 BEDROOM FLAT / APARTMENT FOR RENT,Old Ikoyi Lagos,joeetoniru, 5JNZH,False,False,False,0,0,0,1000000,2023-06-01,2023-08-09 00:00:00,Lagos
Self Serviced Shop Space,COMMERCIAL PROPERTY FOR RENT,"World Oil Ikate Eleguishi, Ikate Lekki Lagos",propertywire-nigeria-limited, 2JNZH,False,False,False,4,4,5,4000000,2023-06-01,2023-08-08 00:00:00,Lagos
Well Built 4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,"Second Tollgate, Lekki Lagos",propertywire-nigeria-limited, 1JPFH,False,False,False,5,6,6,30000000,2023-06-03,2023-08-09 00:00:00,Lagos
Ground Floor Shop Space,COMMERCIAL PROPERTY FOR RENT,"Bishop Oluwole Street, Victoria Island Lagos",best-choice-estate-agent, 2JPFG,True,False,False,0,0,0,500000,2023-06-03,2023-08-09 00:00:00,Lagos
5 Bedroom Detached Duplex + 2 Room Bq,5 BEDROOM HOUSE FOR RENT,Onipanu Shomolu Lagos,propertywire-nigeria-limited, 1JPFG,True,True,False,4,5,5,3200000,2023-06-03,2023-08-09 00:00:00,Lagos
A Self Contain,FLAT / APARTMENT FOR RENT,"Katsina Est, Kafe District, After Godab, Life Camp Abuja",prince-ademola-osinuga, 2JPFF,False,True,False,3,3,4,16000000,2023-06-03,2023-08-08 00:00:00,Abuja
4 Bedroom Detached Duplex + 2 Room Bq,4 BEDROOM HOUSE FOR RENT,Banana Island Ikoyi Lagos,netton-real-estate, 5JPFE,False,False,False,4,4,4,600000,2023-06-03,2023-08-09 00:00:00,Lagos
Oceanfront 3 Bedroom Apartment + Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,"Gbekuba Area, Idi Ishin Gra Ibadan Oyo",gods-gift-properties-and-investment-a-subsidiary-of-douglas-ifada-associates, 1JPHS,False,False,False,2,2,3,13000000,2023-06-04,2023-08-09 00:00:00,Oyo
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Osborne Foreshore Estate Ikoyi Lagos,temitope-global-team-services, 5JPHR,True,False,False,4,0,0,2500000,2023-06-04,2023-08-09 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Ologolo Lekki Lagos,temitope-global-team-services, 0JPHH,False,False,False,2,0,0,1700000,2023-06-04,2023-07-28 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Off Admiralty Way Lekki Phase 1 Lekki Lagos Lekki Lagos,temitope-global-team-services, 3JPAN,False,False,False,1,0,0,5000000,2023-06-01,2023-08-09 00:00:00,Lagos
Shop Space,COMMERCIAL PROPERTY FOR RENT,Onike Yaba Lagos,temitope-global-team-services, 1JPAN,False,False,False,4,0,0,3000000,2023-06-01,2023-07-11 00:00:00,Lagos
New 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,temitope-global-team-services, 3JPAM,False,False,False,3,0,0,2600000,2023-06-01,2023-06-30 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Phase 1, Lekki Lagos",temitope-global-team-services, 6JPAL,False,False,False,4,0,0,10000000,2023-06-01,2023-08-09 00:00:00,Lagos
Luxury 4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,"Phase 1, Lekki Lagos",spudy-properties1, 4JPAL,False,False,False,0,0,0,8000000,2023-06-01,2023-07-11 00:00:00,Lagos
3 Bedroom Flat With Bq,3 BEDROOM HOUSE FOR RENT,Ikoyi Lagos,davidproperty, 4JPAK,False,True,True,0,0,1,20000000,2023-06-01,2023-08-09 00:00:00,Lagos
Luxury 4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,"Adebola House, Opebi Ikeja Lagos",dpositive, 3JPAK,True,False,False,4,0,0,25000000,2023-06-01,2023-08-09 00:00:00,Lagos
Functional 9 Room Hotel/guest House,COMMERCIAL PROPERTY FOR RENT,"Ado Road, Ajah Lagos",temitope-global-team-services, 9JPAJ,True,False,False,1,2,0,2500000,2023-06-01,2023-08-09 00:00:00,Lagos
Big Commercial Space,COMMERCIAL PROPERTY FOR RENT,Ikota Lekki Lagos,hyggehoms, 7JPAJ,False,False,False,2,0,0,3000000,2023-06-01,2023-08-09 00:00:00,Lagos
Newly Built 4 Bedroom Terraced Duplex,4 BEDROOM FLAT / APARTMENT FOR RENT,Mangoro Ikeja Lagos,aldives-court, 5JPAJ,False,False,False,0,0,0,850000,2023-06-01,2023-06-30 00:00:00,Lagos
Top Floor Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Adedoyin Street, Aguda(ogba) Ogba Lagos",akerejola-abisoye, 3JPAJ,True,True,True,4,5,5,1300000,2023-06-01,2023-07-28 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Fola Agoro Yaba Lagos,city-garden-real-estate-ltd, 5JPAH,True,False,False,2,2,3,500000,2023-06-01,2023-07-28 00:00:00,Lagos
Newly Built Room Self Contain,FLAT / APARTMENT FOR RENT,Life Camp Abuja,naija-choice-property, 2JPAH,True,False,False,3,3,4,4500000,2023-06-01,2023-07-28 00:00:00,Abuja
Newly Built 4 Bedroom Terraced Duplex + Bq,4 BEDROOM HOUSE FOR RENT,Kilo Marsha Surulere Lagos,best-choice-estate-agent, 7JPAG,False,False,False,2,2,3,1600000,2023-06-01,2023-07-31 00:00:00,Lagos
Newly Built 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,"Off College Road, Ifako Ogba Lagos",the-kings-real-estate-consultancy, 6JPAG,False,False,False,0,0,0,1700000,2023-06-01,2023-08-09 00:00:00,Lagos
Brand New 3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Phase 1 Lekki Lagos,standardbrass-properties-investment, 2JPFE,False,False,False,0,0,0,400000,2023-06-03,2023-08-09 00:00:00,Lagos
Top Floor Shop,COMMERCIAL PROPERTY FOR RENT,Palmgroove Shomolu Lagos,salami-oluwaseun, 5JPFD,False,False,False,4,4,5,72000000,2023-06-03,2023-08-09 00:00:00,Lagos
A Neatly Used Self Contain,FLAT / APARTMENT FOR RENT,"Ogba, Ikeja Lagos",aldives-court, 3JPFA,False,True,False,0,0,0,5000000,2023-06-03,2023-08-09 00:00:00,Lagos
Hotel/guest House,COMMERCIAL PROPERTY FOR RENT,Chevron Lekki Lagos,netton-real-estate, 4JPHG,True,True,True,0,0,0,600000,2023-06-04,2023-07-28 00:00:00,Lagos
4 Bedroom Semi Detached Duplex = Bq,4 BEDROOM HOUSE FOR RENT,Fola Agoro Yaba Lagos,oluwa-segun, 7JPHF,False,False,False,0,0,0,25000000,2023-06-04,2023-08-09 00:00:00,Lagos
Studio Apartment,FLAT / APARTMENT FOR RENT,Victoria Island Lagos,oluwayemi-oyedepo, 2JPHF,True,False,False,4,5,5,3500000,2023-06-04,2023-08-09 00:00:00,Lagos
8 Bedroom Semi Detached Duplex,HOUSE FOR RENT,Thomas Estate Ajah Lagos,andy-gods-time-ltd, 9JPHE,False,False,True,0,1,1,2200000,2023-06-04,2023-07-31 00:00:00,Lagos
4 Bedroom Duplex,4 BEDROOM HOUSE FOR RENT,Alagbado Abule Egba Lagos,west-coast-multi-concept-international-services, 6JPHE,False,False,False,0,0,0,75000000,2023-06-04,2023-08-09 00:00:00,Lagos
Factory,COMMERCIAL PROPERTY FOR RENT,Aguda(ogba) Ogba Lagos,west-coast-multi-concept-international-services, 1JPHE,True,True,False,2,2,3,15000000,2023-06-04,2023-08-09 00:00:00,Lagos
Hotel Space,COMMERCIAL PROPERTY FOR RENT,Victoria Island Lagos,west-coast-multi-concept-international-services, 8JPHD,True,True,False,3,3,4,8000000,2023-06-04,2023-08-09 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Oniru Victoria Island Lagos,okafor-maryann, 4JPHD,True,False,False,3,3,4,15000000,2023-06-04,2023-08-09 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Victoria Island Lagos,city-garden-real-estate-ltd, 8JPHC,False,False,False,0,0,3,1300000,2023-06-04,2023-08-09 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,adedotun-adewole-and-co, 6JPGZ,False,False,False,3,0,0,800000,2023-06-04,2023-07-31 00:00:00,Lagos
2 Bedroom Flat,FLAT / APARTMENT FOR RENT,Ifako Ogba Ogba Lagos,oputa-jay-apartments, 6JPGY,True,False,False,3,3,4,500000,2023-06-04,2023-07-28 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Apata Ibadan Oyo,fesgomar-integrated-services, 9JPGX,False,False,False,4,4,5,4000000,2023-06-04,2023-08-09 00:00:00,Oyo
Newly Built 3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Lokogoma Abuja,oputa-jay-apartments, 8JPGX,False,False,False,0,0,0,52000000,2023-06-04,2023-07-31 00:00:00,Abuja
4 Bedroom Detached Duplex,4 BEDROOM HOUSE FOR RENT,Opebi Ikeja Lagos,west-coast-multi-concept-international-services, 5JPGX,False,False,False,5,5,0,10000000,2023-06-04,2023-08-09 00:00:00,Lagos
5 Bedroom Terrace Duplex,HOUSE FOR RENT,Utako Abuja,city-garden-real-estate-ltd, 9JPAF,False,False,False,0,0,0,4000000,2023-06-01,2023-07-31 00:00:00,Abuja
5 Bedroom Terrace Duplex,5 BEDROOM HOUSE FOR RENT,Allen Avenue Ikeja Lagos,realtor-azeez, 8JPAF,True,True,False,2,3,3,1000000,2023-06-01,2023-07-28 00:00:00,Lagos
3 Bedroom Flat,COMMERCIAL PROPERTY FOR RENT,"Laderin Estate, Oke Mosan Abeokuta Ogun",itj-realtor, 3JPAF,True,False,False,3,4,4,4000000,2023-06-01,2023-08-09 00:00:00,Ogun
A Big Church Space,2 BEDROOM HOUSE FOR RENT,"Ilasan, Ikate Lekki Lagos",itj-realtor, 9JPAE,True,False,False,2,3,3,3800000,2023-06-01,2023-08-09 00:00:00,Lagos
Newly Built 2 Bedroom Terraced Duplex,3 BEDROOM HOUSE FOR RENT,"Ilasan, Ikate Lekki Lagos",city-garden-real-estate-ltd, 7JPAE,False,False,False,3,3,4,4000000,2023-06-01,2023-07-31 00:00:00,Lagos
3 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,abiodun-adebisi1, 0JPAD,False,False,False,2,2,3,1000000,2023-06-01,2023-07-28 00:00:00,Lagos
Newly Built 2 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,"Green Field Estate, Apple Junction Amuwo Odofin Lagos",adedotun-adewole-and-co, 8JPAC,True,False,False,3,3,4,800000,2023-06-01,2023-07-28 00:00:00,Lagos
Astonishing 3 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"Aba Asa Dss Quarters Idi Ishin Extension, Ibadan Oyo",tee-kay-rea-estate-company, 5JPAC,True,False,False,2,2,2,700000,2023-06-01,2023-08-09 00:00:00,Oyo
Executive 2 Bedroom Bungalow,3 BEDROOM HOUSE FOR RENT,"Jericho Forestry, Ibadan Oyo",cabota-property-management-limited, 3JPAC,False,False,False,3,3,0,3800000,2023-06-01,2023-08-09 00:00:00,Oyo
Newly Built 3 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Ologolo Lekki Lagos,salami-oluwaseun, 7JNZG,False,True,False,0,0,1,6000000,2023-06-01,2023-07-28 00:00:00,Lagos
Detached 2 Bedroom Bungalow To Let At Jericho,3 BEDROOM FLAT / APARTMENT FOR RENT,Agungi Lekki Lagos,green-psyche, 3JNZG,False,False,False,0,0,0,350000,2023-06-01,2023-08-09 00:00:00,Lagos
3 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,"Off Admiralty Way, Phase 1 Lekki Lagos",aldives-court, 9JNZF,True,True,True,0,0,0,600000,2023-06-01,2023-07-28 00:00:00,Lagos
2 Bedroom Apartment,HOUSE FOR RENT,Governors Road Ikotun Igando Lagos,superite-africa, 7JNZE,True,False,False,4,4,5,17000000,2023-06-01,2023-08-08 00:00:00,Lagos
3 Bedroom Flat,FLAT / APARTMENT FOR RENT,Fola Agoro Yaba Lagos,enugu-property-hub, 3JNZE,False,False,False,2,3,3,1200000,2023-06-01,2023-06-26 00:00:00,Lagos
Newly Built Studio Apartments,4 BEDROOM HOUSE FOR RENT,Ikoyi Lagos,oputa-jay-apartments, 1JPGX,False,True,False,3,3,0,3000000,2023-06-04,2023-08-09 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,2 BEDROOM FLAT / APARTMENT FOR RENT,"Thinker's Corner, Enugu Enugu",oputa-jay-apartments, 7JPGW,False,True,False,3,3,3,3500000,2023-06-04,2023-08-09 00:00:00,Enugu
Newly Built 2 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Kado Abuja,shelterview-realty1, 5JPGV,False,False,False,0,0,0,1200000,2023-06-04,2023-08-09 00:00:00,Abuja
