title,categories,address,agent,PIDs,newly_built,serviced,furnished,beds,baths,toilets,price_₦_yearly,date_posted,date_updated,state
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Vgc Lekki Lagos,spartan-planet, 0JVJW,True,False,False,0,0,0,4000000,2023-07-20,2023-08-13 00:00:00,Lagos
5 Units Of 3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,"Olaniyi Street, Abule Egba Lagos",mafik75-homes-ltd, 9JVJV,False,False,False,2,2,2,1250000,2023-07-20,2023-08-09 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM HOUSE FOR RENT,Magodo Gra Phase 1 Ojodu Lagos,mr-greatness, 7JVJV,False,True,False,0,1,1,5000000,2023-07-20,2023-08-09 00:00:00,Lagos
Newly Built 4 Bedroom Detached Duplex + Bq,4 BEDROOM HOUSE FOR RENT,Sangotedo Ajah Lagos,futurehomesproperties, 3JVJV,True,False,False,1,1,2,600000,2023-07-20,2023-08-13 00:00:00,Lagos
Standard Self Contain,FLAT / APARTMENT FOR RENT,"Chevron Ext, Agungi Lekki Lagos",mr-greatness, 2JVJV,True,False,False,0,0,0,2300000,2023-07-20,2023-08-13 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,fesgomar-integrated-services, 4JVKH,True,False,False,3,4,4,1500000,2023-07-20,2023-08-13 00:00:00,Lagos
A Room Self Contain,FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,fesgomar-integrated-services, 3JVKH,False,False,False,4,5,5,2500000,2023-07-20,2023-08-09 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"360 Lounge Area, Akala Express Ibadan Oyo",jolaosotaiwoolusojiesv12345gmailcom, 8JVKG,False,False,False,3,4,4,1800000,2023-07-20,2023-08-09 00:00:00,Oyo
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Katampe Ext Abuja,mo-global-ventures, 7JVKG,False,False,False,0,0,0,3500000,2023-07-20,2023-08-09 00:00:00,Abuja
Lovely 4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Agungi Lekki Lagos,mr-greatness, 6JVKG,False,True,False,3,3,4,4300000,2023-07-20,2023-08-09 00:00:00,Lagos
Luxury 3 Bedroom Flat + Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,"Abijo Estate, Ajah Lagos",nellyanipropertiesltd, 3JVEN,False,False,False,2,2,2,1500000,2023-07-20,2023-08-09 00:00:00,Lagos
Ocean View 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,"Phase 1, Lekki Lagos",sunday-bassey, 0JVEN,False,False,False,3,3,4,8000000,2023-07-19,2023-07-31 00:00:00,Lagos
Decent 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Omole Phase 2 Ojodu Lagos,city-garden-real-estate-ltd, 9JVEM,False,False,False,8,10,10,3000000,2023-07-19,2023-08-13 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,"Olopomeji , Before Foodco, Akobo Ibadan Oyo",ovat-peter, 7JVEM,True,True,False,0,0,0,500000,2023-07-19,2023-07-31 00:00:00,Oyo
Brand New 3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Sangotedo Ajah Lagos,city-garden-real-estate-ltd, 6JVEM,False,False,False,2,2,3,2000000,2023-07-19,2023-08-09 00:00:00,Lagos
4 Units Of 2 Bedroom Flats,8 BEDROOM HOUSE FOR RENT,"Close To Icpc, Asokoro Abuja",cwre-ltd, 9JVEL,False,False,False,2,0,0,17000000,2023-07-19,2023-08-11 00:00:00,Abuja
2 Units Of Self Contain,HOUSE FOR RENT,Gwagwalada Abuja,sunday-bassey, 5JVEL,False,True,True,3,3,4,250000,2023-07-19,2023-08-09 00:00:00,Abuja
Furnished 2 Bedroom Maisonette,2 BEDROOM HOUSE FOR RENT,"Phase 1, Lekki Lagos",city-garden-real-estate-ltd, 3JVEL,False,False,False,1,0,0,10000000,2023-07-19,2023-07-31 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Mafoluku Oshodi Lagos,properties-navigators-nigeria-limited, 7JVEK,False,False,True,0,0,0,900000,2023-07-19,2023-08-11 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM HOUSE FOR RENT,"Off Freedom Way, Ikate Lekki Lagos",properties-navigators-nigeria-limited, 6JVEK,False,False,False,1,1,2,5000000,2023-07-19,2023-07-31 00:00:00,Lagos
Neat Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Onike Yaba Lagos,properties-navigators-nigeria-limited, 5JVEK,False,False,False,2,0,0,700000,2023-07-19,2023-08-11 00:00:00,Lagos
200 Sqm Commercial Spaces,COMMERCIAL PROPERTY FOR RENT,Victoria Island Lagos,properties-navigators-nigeria-limited, 4JVEK,False,True,True,4,5,5,150000,2023-07-19,2023-08-09 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Oniru Victoria Island Lagos,olu-ajao, 8JVEJ,False,False,False,3,4,4,3000000,2023-07-19,2023-07-31 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Oral Estate Lekki Lagos,properties-navigators-nigeria-limited, 0JJSC,False,True,False,5,6,6,2600000,2023-07-19,2023-08-09 00:00:00,Lagos
Newly Built 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Sangotedo Ajah Lagos,properties-navigators-nigeria-limited, 9JJSD,False,True,False,0,0,0,1300000,2023-07-21,2023-08-12 00:00:00,Lagos
4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,"Diplomatic Zone, Guzape Abuja",properties-navigators-nigeria-limited, 0JJUU,False,True,False,4,5,5,6000000,2023-07-21,2023-08-12 00:00:00,Abuja
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,"Diplomatic Zone, Guzape Abuja",properties-navigators-nigeria-limited, 8JVLJ,True,False,False,3,4,4,4500000,2023-07-21,2023-08-12 00:00:00,Abuja
5 Bedroom Semi Detached Duplex,5 BEDROOM HOUSE FOR RENT,Asokoro Abuja,luch-properties-and-investment-ltd, 7JJXQ,True,True,False,3,4,4,15000000,2023-07-21,2023-08-13 00:00:00,Abuja
Mini Flat,FLAT / APARTMENT FOR RENT,Ogba Lagos,city-garden-real-estate-ltd, 6JCBZ,True,True,False,3,4,4,500000,2023-07-21,2023-08-12 00:00:00,Lagos
Newly Built 4 Bedroom Terrace Duplex With Bq,4 BEDROOM HOUSE FOR RENT,Abuja Diplomatic Zone Asokoro Abuja,ebuka-of-lagos-plc1, 3JCCD,True,True,True,2,2,2,15000000,2023-07-21,2023-08-12 00:00:00,Abuja
3 Bedroom Terrace Duplex,3 BEDROOM HOUSE FOR RENT,Maitama Abuja,ebuka-of-lagos-plc1, 6JBXP,True,True,False,2,2,3,25000000,2023-07-21,2023-08-12 00:00:00,Abuja
3 Bedroom Terrace Duplex,3 BEDROOM HOUSE FOR RENT,Jabi Abuja,464, 6JBNN,False,True,False,2,2,3,9000000,2023-07-21,2023-08-12 00:00:00,Abuja
3 Bedroom Block Of Flat,3 BEDROOM HOUSE FOR RENT,"Diplomatic Zone, Guzape Abuja",dcirealtor, 5JVKG,False,False,False,3,3,4,4500000,2023-07-21,2023-08-12 00:00:00,Abuja
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Katampe Ext Abuja,city-garden-real-estate-ltd, 3JVKG,False,False,False,3,3,4,4500000,2023-07-20,2023-07-31 00:00:00,Abuja
Tastefully 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ajao Estate Isolo Lagos,ebuka-of-lagos-plc1, 0JVKG,True,False,False,2,2,3,1500000,2023-07-20,2023-08-09 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Chevron Lekki Lagos,city-garden-real-estate-ltd, 9JVKF,False,False,False,4,4,5,3500000,2023-07-20,2023-08-09 00:00:00,Lagos
3 Bedroom Terraced Duplex,3 BEDROOM HOUSE FOR RENT,"Orchid Road, Lekki Lagos",nene-samuel-ukiwo, 5JVJE,True,False,False,4,4,5,4500000,2023-07-20,2023-07-31 00:00:00,Lagos
Spacious 3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Ajao Estate Isolo Lagos,distinct-pragmatic-limited, 1JVJE,False,True,False,0,0,0,1800000,2023-07-20,2023-08-09 00:00:00,Lagos
4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Ikota Lekki Lagos,futurehomesproperties, 7JVKF,True,False,False,4,4,5,4000000,2023-07-20,2023-08-11 00:00:00,Lagos
4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,"Orchid Hotel Road, Lekki Lagos",distinct-pragmatic-limited, 6JVKF,False,False,False,1,2,2,5000000,2023-07-20,2023-08-09 00:00:00,Lagos
180 Sqm Warehouse,COMMERCIAL PROPERTY FOR RENT,Omole Phase 1 Ojodu Lagos,daniel-uche-properties, 5JVKF,True,False,True,3,3,4,3000000,2023-07-20,2023-07-31 00:00:00,Lagos
Brand New 3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Olowora Ojodu Lagos,city-garden-real-estate-ltd, 4JVGP,False,True,False,2,2,3,2500000,2023-07-20,2023-08-09 00:00:00,Lagos
4 Bedroom Flat,4 BEDROOM HOUSE FOR RENT,Old Ikoyi Ikoyi Lagos,abray-estates-management, 3JVGP,False,False,True,1,0,0,12000000,2023-07-20,2023-07-31 00:00:00,Lagos
1 Bedroom Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Ikota Lekki Lagos,adedeji-properties, 9JVGN,False,False,False,3,2,2,3000000,2023-07-20,2023-08-09 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Old Ikoyi Ikoyi Lagos,mafik75-homes-ltd, 5JVGN,False,True,False,3,0,0,8000000,2023-07-20,2023-07-31 00:00:00,Lagos
4 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Ikoyi Lagos,julietjonathan, 4JVGW,False,False,False,3,0,0,14000000,2023-07-20,2023-08-09 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Ifako Ogba Ogba Lagos,olakunle-olatunde, 9JVGV,False,False,False,2,3,0,300000,2023-07-20,2023-07-31 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Oke Ira Ogba Lagos,sunday-bassey, 8JVGV,True,False,False,2,3,3,1000000,2023-07-20,2023-08-09 00:00:00,Lagos
2 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Akala Express Ibadan Oyo,jolaosotaiwoolusojiesv12345gmailcom, 7JVGV,True,False,False,4,4,5,550000,2023-07-20,2023-08-09 00:00:00,Oyo
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Odo Ona Kekere Ibadan Oyo,tos-property-services, 6JVEJ,True,False,False,4,4,5,550000,2023-07-20,2023-08-09 00:00:00,Oyo
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Akala Express Ibadan Oyo,cwre-ltd, 5JVEJ,False,False,False,3,3,4,800000,2023-07-20,2023-08-09 00:00:00,Oyo
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"William Estate, Aguda Surulere Lagos",oputa-jay-apartments, 3JVEJ,False,True,False,4,4,5,1800000,2023-07-19,2023-08-13 00:00:00,Lagos
4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Ilasan Lekki Lagos,rosemond-hills-limited, 2JVEJ,False,False,False,3,3,0,5000000,2023-07-19,2023-08-09 00:00:00,Lagos
3 Bedroom Detached Bungalow,4 BEDROOM HOUSE FOR RENT,"Calton Gate Estate General Gas, Akobo Ibadan Oyo",yusuf-ademola-co-estate-surveyors-and-real-estate-consultant, 1JVEJ,True,False,False,4,4,0,2500000,2023-07-19,2023-08-13 00:00:00,Oyo
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Banana Island Ikoyi Lagos,oputa-jay-apartments, 8JVEH,False,False,False,0,0,0,10000000,2023-07-19,2023-08-11 00:00:00,Lagos
2 Units Of 4 Bedroom Duplexes,4 BEDROOM HOUSE FOR RENT,"Akala Estate, Akobo Ibadan Oyo",olajide-hassan, 0JVJE,False,False,False,2,2,0,1500000,2023-07-19,2023-08-13 00:00:00,Oyo
Spacious 4 Bedroom Terraced Duplex + Bq,4 BEDROOM HOUSE FOR RENT,Ikoyi Lagos,jufy99livecouk, 9JVJD,False,False,False,3,0,4,15000000,2023-07-20,2023-08-11 00:00:00,Lagos
3 Bedroom Semi Detached Bungalow,3 BEDROOM HOUSE FOR RENT,Wuye Abuja,futurehomesproperties, 6JVJD,False,False,False,2,2,3,3500000,2023-07-20,2023-08-09 00:00:00,Abuja
Brand New 4 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,Ologolo Lekki Lagos,better-city-investment-property, 5JVJD,False,True,False,3,3,4,5000000,2023-07-20,2023-08-09 00:00:00,Lagos
Room And Parlour Self Contain,FLAT / APARTMENT FOR RENT,"Fodacis, Ring Rd Ibadan Oyo",best-choice-estate-agent, 1JVJD,True,False,False,1,1,1,200000,2023-07-20,2023-07-31 00:00:00,Oyo
Renovated 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Hillview Estate Life Camp Abuja,properties-navigators-nigeria-limited, 9JVGM,False,True,False,2,2,2,2500000,2023-07-20,2023-08-09 00:00:00,Abuja
3 Bay Warehouse,COMMERCIAL PROPERTY FOR RENT,Ogudu Lagos,adedeji-properties, 6JVGM,False,False,False,3,4,4,20000000,2023-07-20,2023-08-10 00:00:00,Lagos
Newly Built 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Magodo Gra Phase 1 Ojodu Lagos,propertywire-nigeria-limited, 3JVGM,False,False,False,3,0,0,1800000,2023-07-20,2023-08-09 00:00:00,Lagos
Luxury 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,adedeji-properties, 0JVGM,False,True,False,3,4,4,4500000,2023-07-20,2023-08-13 00:00:00,Lagos
Newly Built Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Akowonjo Alimosho Lagos,jolaosotaiwoolusojiesv12345gmailcom, 9JVGL,False,False,False,0,0,0,800000,2023-07-20,2023-08-09 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Onipanu Shomolu Lagos,macbeals-integrated-services, 6JVGV,True,True,False,4,4,5,800000,2023-07-20,2023-08-12 00:00:00,Lagos
3 Bedroom Block Of Flats,3 BEDROOM HOUSE FOR RENT,Asokoro Abuja,sunday-bassey, 4JVGV,False,False,False,4,5,5,40000,2023-07-20,2023-08-09 00:00:00,Abuja
4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Apple Junction Amuwo Odofin Lagos,mafik75-homes-ltd, 2JVGV,True,True,False,1,1,1,3500000,2023-07-20,2023-08-09 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,kingdomfirmproperties, 5JVEH,False,False,False,3,0,0,250000,2023-07-19,2023-08-09 00:00:00,Lagos
Room Self Contained,FLAT / APARTMENT FOR RENT,Eleyele Ibadan Oyo,city-garden-real-estate-ltd, 4JVEH,True,True,True,2,2,3,4500000,2023-07-19,2023-08-09 00:00:00,Oyo
3 Bedroom Flat,4 BEDROOM FLAT / APARTMENT FOR RENT,Gwarinpa Abuja,futurehomesproperties, 1JVGV,False,False,False,3,0,0,4000000,2023-07-20,2023-08-09 00:00:00,Abuja
4 Bedroom Detached Duplex,1 BEDROOM FLAT / APARTMENT FOR RENT,"Phase 1, Lekki Lagos",city-garden-real-estate-ltd, 0JVGV,True,True,False,3,4,4,1500009,2023-07-20,2023-08-05 00:00:00,Lagos
Studio Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,"Ikate, Jakande Lekki Lagos",mafik75-homes-ltd, 8JVGU,False,False,False,2,2,2,800000,2023-07-20,2023-07-31 00:00:00,Lagos
Newly Built Self Contain,3 BEDROOM HOUSE FOR RENT,Akala Express Ibadan Oyo,propertywire-nigeria-limited, 6JVGU,False,False,True,3,4,4,2000000,2023-07-20,2023-08-09 00:00:00,Oyo
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Aguda Surulere Lagos,spartan-planet, 5JVGU,False,False,False,4,5,5,800000,2023-07-20,2023-07-31 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Ifako Ogba Ogba Lagos,spartan-planet, 3JVGU,True,False,False,1,1,2,5000000,2023-07-20,2023-08-09 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Ikota Lekki Lagos,pecons-realtors, 2JVGU,True,True,False,2,2,3,850000,2023-07-20,2023-08-09 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Oke Ira Ogba Lagos,kingjosh-properties, 0JVJV,False,True,False,1,0,0,800000,2023-07-20,2023-08-13 00:00:00,Lagos
Semi Detached 3 Bedroom Duplex,3 BEDROOM HOUSE FOR RENT,"Alaaka,elebu Via Akala Express Ibadan Oyo",kingsman-koncept, 9JVJU,True,False,False,2,3,0,4000000,2023-07-20,2023-08-13 00:00:00,Oyo
Newly Built 4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Ikota Lekki Lagos,el-loeva-nig-ltd, 3JVJT,True,False,False,4,4,4,1600000,2023-07-20,2023-08-09 00:00:00,Lagos
3 Bedroom Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,"Chevron Ext., Agungi Lekki Lagos",realvestandhomes, 9JVJS,True,False,False,0,0,0,1100000,2023-07-20,2023-08-13 00:00:00,Lagos
Mini Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"Star Gate Estate, Oluyole Estate Ibadan Oyo",el-loeva-nig-ltd, 9JVJR,True,True,False,4,4,4,750000,2023-07-20,2023-08-13 00:00:00,Oyo
Luxury 2 Bedroom Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,"Charlie Boy Axis, Palmgroove Shomolu Lagos",kingsman-koncept, 8JVJR,False,False,False,3,0,0,1800000,2023-07-20,2023-08-12 00:00:00,Lagos
Executive Mini Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Onike Yaba Lagos,royalpropertykonsult, 7JVJR,True,True,False,1,1,2,4000000,2023-07-20,2023-08-13 00:00:00,Lagos
Newly Built 2 Bedroom Apartment,4 BEDROOM HOUSE FOR RENT,Vgc Lekki Lagos,safe-haven-properties, 4JVJR,True,False,False,4,4,5,400000,2023-07-20,2023-08-13 00:00:00,Lagos
Serviced 4 Bedroom Terraced Duplex,COMMERCIAL PROPERTY FOR RENT,"Liberty Road, Ibadan Oyo",adedeji-properties, 9JVJP,False,False,False,4,0,0,5500000,2023-07-20,2023-08-09 00:00:00,Oyo
1 Room Office Space,4 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,fesgomar-integrated-services, 6JVJP,False,False,False,3,3,4,2000000,2023-07-20,2023-07-31 00:00:00,Lagos
Serviced 4 Bedroom Semi Detached Duplex + Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,Soluyi Gbagada Lagos,esquisite-land-and-homes, 7JVGL,False,False,False,1,1,1,3000000,2023-07-20,2023-08-13 00:00:00,Lagos
Spacious 3 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Oniru Victoria Island Lagos,cwre-ltd, 5JVGL,False,False,False,3,3,4,1200000,2023-07-20,2023-08-09 00:00:00,Lagos
Clean Mini Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Magodo Gra Phase 1 Ojodu Lagos,better-city-investment-property, 4JVGL,False,False,False,5,6,6,3000000,2023-07-20,2023-07-31 00:00:00,Lagos
Decent 2 Bedroom Flat,4 BEDROOM FLAT / APARTMENT FOR RENT,Iyanganku Ibadan Oyo,west-coast-multi-concept-international-services, 1JVGL,False,False,False,3,3,4,4000000,2023-07-20,2023-08-13 00:00:00,Oyo
4 Bedroom Duplex,3 BEDROOM FLAT / APARTMENT FOR RENT,Magodo Gra Phase 1 Ojodu Lagos,best-choice-estate-agent, 7JVGK,False,False,False,0,0,0,2000000,2023-07-20,2023-08-11 00:00:00,Lagos
3 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,adedeji-properties, 6JVGK,False,False,False,3,0,0,300000,2023-07-20,2023-08-13 00:00:00,Lagos
Shared Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Ikoyi Lagos,austelright-co, 4JVGK,True,True,False,4,4,5,18000000,2023-07-20,2023-08-09 00:00:00,Lagos
Luxury 3 Bedroom Apartment,5 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,464, 3JVGK,True,False,False,2,2,3,5000000,2023-07-20,2023-08-09 00:00:00,Lagos
5 Bedroom Detached Duplex,3 BEDROOM FLAT / APARTMENT FOR RENT,Old Ikoyi Ikoyi Lagos,kolson-properties, 1JVGK,False,False,False,3,4,4,13000000,2023-07-20,2023-08-09 00:00:00,Lagos
Executive 3 Bedroom Flat Apartment,FLAT / APARTMENT FOR RENT,Phase 1 Gbagada Lagos,yusuf-ademola-co-estate-surveyors-and-real-estate-consultant, 9JVGJ,False,True,False,0,0,0,650000,2023-07-20,2023-08-09 00:00:00,Lagos
Room Self Contain,3 BEDROOM FLAT / APARTMENT FOR RENT,Odo Ona Ibadan Oyo,360-degrees, 8JVGJ,True,False,False,2,2,0,500000,2023-07-20,2023-08-09 00:00:00,Oyo
3 Bedroom Flat,4 BEDROOM HOUSE FOR RENT,Maitama Abuja,quolar-property, 7JVGJ,False,False,False,4,4,5,17000000,2023-07-20,2023-08-09 00:00:00,Abuja
4 Bedroom Terrace Duplex,2 BEDROOM FLAT / APARTMENT FOR RENT,Mafoluku Oshodi Lagos,west-coast-multi-concept-international-services, 3JVKF,True,True,False,2,2,3,1000000,2023-07-20,2023-07-31 00:00:00,Lagos
2 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Mafoluku Oshodi Lagos,464, 8JVKE,True,True,False,1,1,2,550000,2023-07-20,2023-08-09 00:00:00,Lagos
Mini Flat,HOUSE FOR RENT,"Ile Tuntun, Idi Ishin Extension, Off Jericho Dayus, Ibadan Oyo",464, 7JVKE,True,True,True,1,1,2,600000,2023-07-20,2023-08-09 00:00:00,Oyo
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ilasan Lekki Lagos,green-psyche, 6JVKE,True,False,False,1,1,1,3500000,2023-07-20,2023-08-09 00:00:00,Lagos
Newly Built 2 Bedroom Flat,4 BEDROOM HOUSE FOR RENT,"Mcdonald, Ikoyi Lagos",banksomeglobalrealtors, 5JVKE,True,False,False,3,3,3,20000000,2023-07-20,2023-08-09 00:00:00,Lagos
Newly Built 4 Bedroom Terraced Duplex + Bq,2 BEDROOM FLAT / APARTMENT FOR RENT,"Phase 2, Osborne Foreshore Estate Ikoyi Lagos",yusuf-ademola-co-estate-surveyors-and-real-estate-consultant, 5JVGJ,True,False,False,0,0,0,6000000,2023-07-20,2023-08-09 00:00:00,Lagos
Executive 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,"Peace Estate, Ile Tuntun, Jericho Extension Ibadan Oyo",mafik75-homes-ltd, 4JVGJ,False,False,False,2,0,0,600000,2023-07-20,2023-08-09 00:00:00,Oyo
New 2 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Mafoluku Oshodi Lagos,city-garden-real-estate-ltd, 0JVGJ,False,False,False,3,2,3,550000,2023-07-20,2023-08-04 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Bucknor Isolo Lagos,excel-express-properties, 7JVGH,False,False,False,1,1,1,400000,2023-07-20,2023-07-31 00:00:00,Lagos
Mini Flat,3 BEDROOM HOUSE FOR RENT,Ikoyi Lagos,mando-properties, 3JVKE,False,False,False,1,1,1,5000000,2023-07-20,2023-08-09 00:00:00,Lagos
3 Bedroom Apartment,HOUSE FOR RENT,Eleyele Ibadan Oyo,overhplus, 0JVKE,True,False,False,4,4,5,600000,2023-07-20,2023-07-31 00:00:00,Oyo
2 Bedroom Flat,COMMERCIAL PROPERTY FOR RENT,Ikeja Lagos,nellyanipropertiesltd, 3JVEH,True,False,False,1,0,0,241,2023-07-20,2023-08-09 00:00:00,Lagos
Office Space,3 BEDROOM FLAT / APARTMENT FOR RENT,Aguda Surulere Lagos,west-coast-multi-concept-international-services, 0JVEH,False,True,True,4,4,5,1400000,2022-11-04,2023-07-31 00:00:00,Lagos
3 Bedroom Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,"Off Isheri Road, Bucknor Isolo Lagos",fesgomar-integrated-services, 9JVEG,True,False,False,2,2,3,400000,2023-07-19,2023-08-11 00:00:00,Lagos
Newly Built Mini Flat,4 BEDROOM HOUSE FOR RENT,Jabi Abuja,royalpropertykonsult, 6JVEG,True,True,False,1,1,2,20000000,2023-07-19,2023-08-11 00:00:00,Abuja
Furnished 4 Bedroom Terraced Duplex,1 BEDROOM FLAT / APARTMENT FOR RENT,"Ifa By Big Junction, Uyo Akwa Ibom",royalpropertykonsult, 5JVJP,False,False,False,4,4,5,350000,2023-07-19,2023-08-09 00:00:00,Ibom
Newly Built 1 Bedroom Flat,4 BEDROOM HOUSE FOR RENT,Chevron Lekki Lagos,mafik75-homes-ltd, 9JVJN,False,True,False,4,0,0,3500000,2023-07-19,2023-08-11 00:00:00,Lagos
Brand New 4 Bedroom Terraced Duplex,FLAT / APARTMENT FOR RENT,"Ifa By Big Junction, Uyo Akwa Ibom",onuoha-bright-chika, 6JVJN,False,False,False,2,3,3,200000,2023-07-20,2023-08-09 00:00:00,Ibom
Newly Built Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,"Phase 1, Lekki Lagos",christian-ekenedirichukwu, 5JVJM,True,False,True,2,2,3,4000000,2023-07-20,2023-08-09 00:00:00,Lagos
Clean Studio Apartment,4 BEDROOM HOUSE FOR RENT,Osborne Foreshore Estate Ikoyi Lagos,futurehomesproperties, 7JVJL,True,True,True,3,4,4,12000000,2023-07-20,2023-08-09 00:00:00,Lagos
4 Bedroom Maisonette + 2 Bq,4 BEDROOM HOUSE FOR RENT,"Adeosun, Oluyole Estate Ibadan Oyo",city-garden-real-estate-ltd, 0JVGU,False,False,True,1,2,2,2500000,2023-07-20,2023-08-09 00:00:00,Oyo
4 Bedroom Semi Detached Duplex,2 BEDROOM HOUSE FOR RENT,Ago Palace Okota Lagos,distinct-pragmatic-limited, 7JVGT,False,False,False,4,4,5,1300000,2023-07-20,2023-08-09 00:00:00,Lagos
Newly Built 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Ado Ajah Lagos,gracealtar-homes1, 6JVGT,False,False,False,4,4,5,1400000,2023-07-20,2023-08-09 00:00:00,Lagos
2 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Chevron Lekki Lagos,distinct-pragmatic-limited, 4JVGT,False,False,True,3,3,4,5000000,2023-07-20,2023-07-31 00:00:00,Lagos
