title,categories,address,agent,PIDs,newly_built,serviced,furnished,beds,baths,toilets,price_₦,date_posted,date_updated,state
2 Bedroom Apartment,2 BEDROOM HOUSE FOR SALE,Fortune Area Akala Express Ibadan Oyo,taiwosalamandco, 4JVTE,False,False,False,4,4,4,25000000,2023-07-23,2023-08-12,Oyo
Luxury Lounge,COMMERCIAL PROPERTY FOR SALE,Alalubosa Gra Ibadan Oyo,arc-edge-resources, 5JVTD,False,False,False,6,6,6,100000000,2023-07-23,2023-08-12,Oyo
3 Bedroom Bungalow,3 BEDROOM HOUSE FOR SALE,"Ashi Bodija, Behind Ashi Police Station, Ibadan Oyo",ella-properties1, 0JVTD,True,True,False,0,0,0,70000000,2023-07-23,2023-08-12,Oyo
Land Measuring 500sqm,LAND FOR SALE,Ajah Lagos,itj-realtor, 5JWAW,True,False,True,4,5,5,110000000,2023-07-25,2023-08-12,Lagos
5 Bedroom Detached Bungalow,5 BEDROOM HOUSE FOR SALE,Ikota Lekki Lagos,standardbrass-properties-investment, 3JWAW,True,False,True,5,5,6,125000000,2023-07-25,2023-08-12,Lagos
4 Bedroom Fully Detached Duplex With Bq,4 BEDROOM HOUSE FOR SALE,Ikota Lekki Lagos,standardbrass-properties-investment, 0JWAW,True,False,False,5,5,6,85000000,2023-07-25,2023-08-12,Lagos
4 Bedroom Semi Detached Duplex With Bq,4 BEDROOM HOUSE FOR SALE,Lekki County Homes Ikota Lekki Lagos,standardbrass-properties-investment, 7JWAV,True,False,False,5,5,6,180000000,2023-07-25,2023-08-12,Lagos
6 Units Of 3 Bedroom Flat,10 BEDROOM HOUSE FOR SALE,Ikeja Lagos,bunmi-awoyemi, 5JWAV,True,True,False,0,0,0,220000000,2023-07-25,2023-08-12,Lagos
5 Bedroom Fully Detached Duplex With Bq,5 BEDROOM HOUSE FOR SALE,Ikota Lekki Lagos,bashir3, 3JWAU,True,True,True,4,4,5,170000000,2023-07-25,2023-08-12,Lagos
4 Bedroom Semi Detached Duplex With Bq,4 BEDROOM HOUSE FOR SALE,Elere Village Irepo Oyo,futurehomesproperties, 6JVVM,True,True,False,4,0,0,90000000,2023-07-24,2023-08-12,Oyo
Farm Land,LAND FOR SALE,Chevron Lekki Lagos,ile-eru-bestway-properties-global-consultants, 0JVVM,False,False,False,4,5,5,50000000,2023-07-24,2023-08-12,Lagos
4 Bedroom Fully Detached Duplex,4 BEDROOM HOUSE FOR SALE,Punch Estate Ikeja Lagos,purple-ribbon-properties, 3JVVJ,False,False,False,0,0,0,45000000,2023-07-24,2023-08-12,Lagos
Fenced Land,LAND FOR SALE,Victory Estate Ago Palace Okota Lagos,purple-ribbon-properties, 8JVVH,False,False,False,4,0,0,150000000,2023-07-24,2023-08-12,Lagos
6 Bedroom Duplex,6 BEDROOM HOUSE FOR SALE,Iponri Estate Surulere Lagos,distinct-pragmatic-limited, 5JVVH,False,False,False,6,0,0,750000000,2023-07-24,2023-08-12,Lagos
Fenced Land Measuring 1650sqm,LAND FOR SALE,Along Mobolaji Bank Anthony Way Ikeja Lagos,dollyrealty, 8JVVG,False,False,False,4,4,5,55000000,2023-07-24,2023-08-12,Lagos
4 Bedroom Duplex,4 BEDROOM HOUSE FOR SALE,Awoyaya Ajah Lagos,purple-ribbon-properties, 0JVYB,False,False,False,2,0,0,37000000,2023-07-25,2023-08-12,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR SALE,Ilasan Lekki Lagos,sanrealtor, 9JVYA,True,True,False,4,4,5,70000000,2023-07-25,2023-08-12,Lagos
4bed Terrace+ Bq!!!,4 BEDROOM HOUSE FOR SALE,"Okupe Estate, Maryland Lagos",toms-properties, 5JVPJ,False,False,False,0,0,0,150000000,2023-07-22,2023-08-12,Lagos
Exquisite 3 Bedroom Apartment,3 BEDROOM HOUSE FOR SALE,"Gishiri/nicon Junction, Katampe Main Abuja",ademeso-olalekan-ademola, 0JVQQ,True,False,False,3,3,4,60000000,2023-07-22,2023-08-12,Abuja
