title,categories,address,agent,PIDs,newly_built,serviced,furnished,beds,baths,toilets,price_₦_yearly,date_posted,date_updated,state
Master's Bedroom In A Shared Apartment,FLAT / APARTMENT FOR RENT,"Idado/agungi, Lekki Lagos",baystaraffordablehomes, 1JSZG,False,False,False,0,0,0,1700000,2023-07-03,2023-07-28 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Ogunlana Surulere Lagos,purple-ribbon-properties, 9JSZF,False,False,False,1,0,2,1200000,2023-07-03,2023-08-02 00:00:00,Lagos
Standard Room In A Shared Apartment,FLAT / APARTMENT FOR RENT,"Idado/agungi Estate, Lekki Lagos",baystaraffordablehomes, 5JSZF,False,False,False,0,0,0,1500000,2023-07-03,2023-07-28 00:00:00,Lagos
Nice 2 Room Office Space,2 BEDROOM COMMERCIAL PROPERTY FOR RENT,Toyin Street Ikeja Lagos,fesgomar-integrated-services, 4JSZF,False,False,False,2,2,2,1500000,2023-07-03,2023-07-31 00:00:00,Lagos
2 Room Office Space,COMMERCIAL PROPERTY FOR RENT,Toyin Street Ikeja Lagos,fesgomar-integrated-services, 2JSZF,False,False,False,0,0,0,1300000,2023-07-03,2023-07-31 00:00:00,Lagos
Neatly Maintained 4 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,Banana Island Ikoyi Lagos,rosemond-hills-limited, 1JSZF,False,False,False,4,4,5,25000000,2023-07-03,2023-07-27 00:00:00,Lagos
Luxury 5 Bedroom Detached Duplex,5 BEDROOM HOUSE FOR RENT,Ikota Lekki Lagos,gracealtar-homes1, 7JSZE,False,False,False,5,5,6,5500000,2023-07-03,2023-07-27 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Main Gwarinpa Abuja,michael-christian, 3JSZE,False,False,False,2,2,3,2000000,2023-07-03,2023-07-27 00:00:00,Abuja
Newly Built Room Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Abule Ijesha Yaba Lagos,barbsconsult-homes-and-properties, 2JSZE,True,False,True,1,1,1,550000,2023-07-03,2023-07-29 00:00:00,Lagos
Spacious 4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Opebi Ikeja Lagos,city-garden-real-estate-ltd, 9JSZD,False,False,False,4,4,5,4000000,2023-07-03,2023-07-31 00:00:00,Lagos
Standard 2 Bedroom Bungalow,2 BEDROOM HOUSE FOR RENT,"Pengassan Estate, Lokogoma Abuja",teesam-homes-nig-ltd, 8JSZD,False,False,False,2,3,3,1500000,2023-07-03,2023-07-31 00:00:00,Abuja
3 Bedroom Detached Duplex,3 BEDROOM HOUSE FOR RENT,Ikota Lekki Lagos,gudness-reality-ventures1, 6JSZD,False,True,False,3,3,4,2700000,2023-07-03,2023-07-27 00:00:00,Lagos
Standard 5 Bedroom Duplex + Bq,5 BEDROOM HOUSE FOR RENT,"Diplomatic City, Katampe Ext Abuja",michael-christian, 0JSZD,False,False,False,5,5,6,15000000,2023-07-03,2023-07-27 00:00:00,Abuja
Mini Flat,FLAT / APARTMENT FOR RENT,"Oko Oba Gra, Scheme 1 Estate, Agege Lagos",hyggehoms, 8JSZC,False,False,False,0,0,0,600000,2023-07-03,2023-07-28 00:00:00,Lagos
4 Bedroom Detached Duplex + Bq,4 BEDROOM HOUSE FOR RENT,"Oko Oba Gra, Scheme 1 Estate, Agege Lagos",hyggehoms, 6JSZC,False,False,False,4,0,0,2500000,2023-07-03,2023-07-28 00:00:00,Lagos
New Serviced 3 Bedroom Flat,HOUSE FOR RENT,Phase 1 Gbagada Lagos,jilkson-investments-nig-ltd, 2JSZC,True,False,False,0,0,0,3500000,2023-07-03,2023-07-31 00:00:00,Lagos
Standard 5 Bedroom Detached Duplex + Bq,5 BEDROOM HOUSE FOR RENT,"Diplomatic City, Katampe Ext Abuja",michael-christian, 9JSZB,True,True,False,5,5,6,15000000,2023-07-03,2023-07-27 00:00:00,Abuja
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"Labak Estate, Oko Oba Agege Lagos",hyggehoms, 7JSZB,False,False,False,2,0,0,900000,2023-07-03,2023-07-28 00:00:00,Lagos
1 Bedroom Apartment With 24hrs Light,1 BEDROOM FLAT / APARTMENT FOR RENT,Chevron Lekki Lagos,daniel-uche-properties, 6JSZB,True,True,False,1,1,2,2200000,2023-07-03,2023-08-02 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Banana Island Ikoyi Lagos,hyggehoms, 0GWTK,True,True,False,4,0,0,25000000,2023-07-03,2023-07-28 00:00:00,Lagos
Luxury 4 Bedroom Apartment,4 BEDROOM FLAT / APARTMENT FOR RENT,Banana Island Ikoyi Lagos,hyggehoms, 3GFBB,False,True,False,4,0,0,20000000,2023-07-03,2023-07-28 00:00:00,Lagos
3 Bedroom Semi Detached Duplex,3 BEDROOM HOUSE FOR RENT,"Labak Estate, Oko Oba Agege Lagos",hyggehoms, 5JSZB,False,False,False,3,0,0,1500000,2023-07-03,2023-07-28 00:00:00,Lagos
Newly Built Standard Room Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Akoka Yaba Lagos,barbsconsult-homes-and-properties, 4JSZB,True,True,False,1,1,1,600000,2023-07-03,2023-07-29 00:00:00,Lagos
Self Contain In A Shared Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,"Lekki County Homes, Ikota Lekki Lagos",gudness-reality-ventures1, 2JSZB,False,True,False,1,1,1,900000,2023-07-03,2023-07-27 00:00:00,Lagos
Lovely 3 Bedroom Flat + Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,"Awuse Estate, Opebi Ikeja Lagos",first-homes1, 9JSZA,False,False,False,3,4,4,3500000,2023-07-03,2023-07-31 00:00:00,Lagos
Standard Self Contain,FLAT / APARTMENT FOR RENT,"Fha, Lugbe Abuja",teesam-homes-nig-ltd, 6JSZA,False,False,False,0,0,0,400000,2023-07-03,2023-07-31 00:00:00,Abuja
Spacious 3 Bedroom Flat + Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,"Awuse Estate, Opebi Ikeja Lagos",first-homes1, 5JSZA,False,False,False,3,4,4,3000000,2023-07-03,2023-07-31 00:00:00,Lagos
Spacious 4 Bedroom Detached House,4 BEDROOM HOUSE FOR RENT,Osborne Foreshore Estate Ikoyi Lagos,rosemond-hills-limited, 0JSZA,False,False,False,4,4,5,25000000,2023-07-03,2023-07-27 00:00:00,Lagos
Spacious Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Precisely Pedro, Phase 1 Gbagada Lagos",thykop-real-estate-management, 9JSYZ,True,False,False,1,1,1,800000,2023-07-03,2023-07-27 00:00:00,Lagos
A Nice 4 Bedroom Duplex,4 BEDROOM HOUSE FOR RENT,Kolapo Ishola Gra Akobo Ibadan Oyo,olamide-popoola1, 8JSYZ,False,False,False,4,4,4,3000000,2023-07-03,2023-08-02 00:00:00,Oyo
Well Built Structure For Any Commercial Use,COMMERCIAL PROPERTY FOR RENT,Bode Thomas Surulere Lagos,gcs-homes-ltd, 9JSYY,False,False,False,0,0,0,20000000,2023-07-03,2023-07-28 00:00:00,Lagos
A Newly Built 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Old Bodija Ibadan Oyo,olamide-popoola1, 6JSYY,False,False,False,2,2,3,1400000,2023-07-03,2023-08-02 00:00:00,Oyo
Brand New 2 & 3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,"Salem, Ikate Lekki Lagos",west-coast-multi-concept-international-services, 4JSYY,True,True,False,3,3,3,3800000,2023-07-03,2023-07-27 00:00:00,Lagos
Standard 3 Bedroom Bungalow,3 BEDROOM HOUSE FOR RENT,"Along Vong Garden Road, Lugbe Abuja",teesam-homes-nig-ltd, 2JSYY,False,False,False,3,4,4,2000000,2023-07-03,2023-07-31 00:00:00,Abuja
Brand New Spacious 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,"Lamash Street Mashy Estate Oke Ira, Ado Ajah Lagos",gracealtar-homes1, 9JSYX,False,False,False,3,3,4,1500000,2023-07-03,2023-07-27 00:00:00,Lagos
Serviced Commercial Space,1 BEDROOM COMMERCIAL PROPERTY FOR RENT,"Phase 1, Lekki Lagos",rosemond-hills-limited, 7JSYX,False,True,False,1,1,1,2500000,2023-07-03,2023-07-27 00:00:00,Lagos
Standard Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Ologolo Lekki Lagos,baystaraffordablehomes, 6JSYX,False,False,False,1,1,2,2200000,2023-07-03,2023-08-02 00:00:00,Lagos
A Room Self Contain,FLAT / APARTMENT FOR RENT,Ajayi Road Ogba Lagos,fesgomar-integrated-services, 5JSYX,False,False,False,0,0,0,400000,2023-07-03,2023-07-31 00:00:00,Lagos
4 Storey Office Building,COMMERCIAL PROPERTY FOR RENT,Adeniyi Jones Ikeja Lagos,gcs-homes-ltd, 4JSYX,False,False,False,0,0,0,18000000,2023-07-03,2023-07-28 00:00:00,Lagos
Nice 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Oko Oba Agege Lagos,future-pride-homes-and-properties-ltd, 3JSYX,False,False,False,2,2,2,850000,2023-07-03,2023-07-31 00:00:00,Lagos
A Room Self Contain,FLAT / APARTMENT FOR RENT,Oke Ira Ogba Lagos,fesgomar-integrated-services, 0JSYX,False,False,False,0,0,0,450000,2023-07-03,2023-07-31 00:00:00,Lagos
Nice Room Self Contain,FLAT / APARTMENT FOR RENT,Oke Ira Ogba Lagos,fesgomar-integrated-services, 7JSYW,False,False,False,0,0,0,400000,2023-07-03,2023-07-31 00:00:00,Lagos
Self Serviced Studio Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,"Phase 1, Lekki Lagos",dozek-co-pr5eO, 4JSYW,False,True,False,1,1,1,600000,2023-07-03,2023-07-29 00:00:00,Lagos
Brand New Serviced 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,"Second Tollgate, Phase 2 Lekki Lagos",pcl-homes, 0JSYW,True,True,False,2,2,3,3000000,2023-07-03,2023-08-02 00:00:00,Lagos
Executive 3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Omole Phase 1 Ojodu Lagos,future-pride-homes-and-properties-ltd, 7JSYV,False,False,False,3,3,3,2500000,2023-07-03,2023-07-31 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,"Iju Ishaga, Iju Lagos",oludare-ajibola, 3JSYV,False,False,False,2,2,2,1300000,2023-07-03,2023-07-27 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"Buhari Street, Alhaja Bus Stop Ogudu Lagos",purple-ribbon-properties, 2JSYV,False,False,False,2,0,0,2000000,2023-07-03,2023-08-02 00:00:00,Lagos
2 Units Of 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Oshogbo Street Ogudu Lagos,purple-ribbon-properties, 9JSYU,False,False,False,2,0,0,1700000,2023-07-03,2023-08-02 00:00:00,Lagos
Executive 2 Bedroom Bungalow,2 BEDROOM HOUSE FOR RENT,Oke Ira Ogba Lagos,future-pride-homes-and-properties-ltd, 8JSYU,False,False,False,2,2,2,1000000,2023-07-03,2023-07-31 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Onipanu Shomolu Lagos,purple-ribbon-properties, 7JSYU,False,False,False,1,0,0,1000000,2023-07-03,2023-08-02 00:00:00,Lagos
8 Units Of Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Oke Street, Mangoro Ikeja Lagos",purple-ribbon-properties, 6JSYU,False,False,False,1,0,0,850000,2023-07-03,2023-08-02 00:00:00,Lagos
Renovated 3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,"Iju Ishaga, Iju Lagos",oludare-ajibola, 5JSYU,False,False,False,3,3,4,1600000,2023-07-03,2023-07-27 00:00:00,Lagos
Newly Built 4 Bedroom Semi Detached Duplex + Bq,4 BEDROOM HOUSE FOR RENT,Ikota Lekki Lagos,danadel-solutions, 4JSYU,False,False,False,4,4,5,3500000,2023-07-03,2023-07-27 00:00:00,Lagos
Standard Room Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,"Bajuilaiye, Shomolu Lagos",purple-ribbon-properties, 3JSYU,False,False,False,1,0,1,500000,2023-07-03,2023-08-02 00:00:00,Lagos
Spacious 2 Bedroom Commercial Flat,2 BEDROOM COMMERCIAL PROPERTY FOR RENT,"Phase 1, Lekki Lagos",rosemond-hills-limited, 2JSYU,False,True,False,2,2,3,5000000,2023-07-03,2023-07-27 00:00:00,Lagos
Executive 3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Morgan Estate Ojodu Lagos,future-pride-homes-and-properties-ltd, 0JSYU,False,False,False,3,3,3,1800000,2023-07-03,2023-07-31 00:00:00,Lagos
Lovely 1 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Phase 1, Lekki Lagos",rosemond-hills-limited, 8JSYT,False,False,False,1,1,2,3000000,2023-07-03,2023-07-27 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ayobo Ipaja Lagos,purple-ribbon-properties, 5JSYT,False,False,False,2,0,0,550000,2023-07-03,2023-08-02 00:00:00,Lagos
4 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,Chevron Lekki Lagos,dozek-co-pr5eO, 4JSYT,True,True,False,4,4,5,3500000,2023-07-03,2023-07-29 00:00:00,Lagos
7 Bedroom Fully Detached Duplex,7 BEDROOM HOUSE FOR RENT,Ikeja Lagos,purple-ribbon-properties, 1JSYT,False,False,False,7,0,0,30000000,2023-07-03,2023-08-02 00:00:00,Lagos
Self Contain,FLAT / APARTMENT FOR RENT,Osongama Estate Uyo Akwa Ibom,nellyanipropertiesltd, 8JSYS,False,False,False,0,0,0,350000,2023-07-03,2023-07-31 00:00:00,Ibom
1 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Two Lanes Uyo Akwa Ibom,nellyanipropertiesltd, 1JSYS,False,False,False,1,0,0,400000,2023-07-03,2023-07-31 00:00:00,Ibom
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Gbagada Lagos,fave, 0JSYS,False,False,False,3,4,4,1800000,2023-07-03,2023-07-28 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Off Abak Road Before Pepperoni Uyo Akwa Ibom,nellyanipropertiesltd, 9JSYR,False,False,False,3,0,0,600000,2023-07-03,2023-07-31 00:00:00,Ibom
Room Self Contain,FLAT / APARTMENT FOR RENT,Onike Yaba Lagos,city-garden-real-estate-ltd, 7JSYR,True,False,False,0,0,0,600000,2023-07-03,2023-07-31 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Lekki Scheme 2 Ajah Lagos,king-palace-consulting, 6JSYR,False,False,False,4,4,5,3800000,2023-07-03,2023-07-27 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ogudu Lagos,fave, 4JSYR,False,False,False,2,3,3,2000000,2023-07-03,2023-07-28 00:00:00,Lagos
Newly Built Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Soluyi Gbagada Lagos,city-garden-real-estate-ltd, 2JSYR,False,False,False,1,1,2,1000000,2023-07-03,2023-07-31 00:00:00,Lagos
Studio Apartment,FLAT / APARTMENT FOR RENT,Majek Sangotedo Lagos,king-palace-consulting, 1JSYR,False,False,False,0,0,0,500000,2023-07-03,2023-07-27 00:00:00,Lagos
Shop Space,COMMERCIAL PROPERTY FOR RENT,@itam Uyo Akwa Ibom,nellyanipropertiesltd, 9JSYQ,False,False,False,0,0,0,10000,2023-07-03,2023-07-31 00:00:00,Ibom
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Palmgroove Shomolu Lagos,fave, 8JSYQ,False,False,False,1,2,2,800000,2023-07-03,2023-07-28 00:00:00,Lagos
Church Space,LAND FOR RENT,Abule Ijesha Yaba Lagos,damdave-consults, 6JSYQ,False,False,False,0,0,0,2500000,2023-07-03,not updated,Lagos
2 Plots Of Land,COMMERCIAL PROPERTY FOR RENT,Abule Egba Lagos,future-pride-homes-and-properties-ltd, 5JSYQ,False,False,False,0,0,0,3000000,2023-07-03,2023-07-31 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,"Emmanuel Street, Ojota Ogudu Lagos",purple-ribbon-properties, 2JSYQ,False,False,False,3,0,0,2500000,2023-07-03,2023-08-02 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Yaba Lagos,fave, 0JSYQ,False,False,False,1,2,2,1000000,2023-07-03,2023-07-28 00:00:00,Lagos
Room Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Shomolu Lagos,purple-ribbon-properties, 9JSYP,False,False,False,1,0,1,400000,2023-07-03,2023-08-02 00:00:00,Lagos
1 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Akpasak Estate, Uyo Uyo Akwa Ibom",nellyanipropertiesltd, 8JSYP,False,False,False,1,0,0,350000,2023-07-03,2023-07-31 00:00:00,Ibom
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Ifako Ogba Ogba Lagos,future-pride-homes-and-properties-ltd, 7JSYP,False,False,False,2,2,2,800000,2023-07-03,2023-07-31 00:00:00,Lagos
4 Bedroom Duplex,4 BEDROOM HOUSE FOR RENT,"Magodo, Shangisha Ojodu Lagos",purple-ribbon-properties, 5JSYP,False,False,False,4,0,0,8000000,2023-07-03,2023-08-02 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Ilasan Lekki Lagos,city-garden-real-estate-ltd, 3JSYP,False,False,False,3,0,0,3000000,2023-07-03,2023-07-31 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Phase 2 Gbagada Lagos,kingsman-koncept, 2JSYP,False,True,False,3,4,0,3000000,2023-07-03,2023-07-28 00:00:00,Lagos
3 Bedroom Maisonette,3 BEDROOM HOUSE FOR RENT,Banana Island Ikoyi Lagos,prince-ademola-osinuga, 0JSYP,False,True,False,3,3,4,16000000,2023-07-03,2023-07-31 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,speeconnectpropertyng, 7JSYN,False,False,False,2,2,3,4000000,2023-07-03,2023-07-28 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Magodo Gra Phase 1 Ojodu Lagos,kolson-properties, 6JSYN,False,False,True,4,5,5,4500000,2023-07-03,2023-07-27 00:00:00,Lagos
Relatively Clean Mini Flat Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Osapa London Lekki Lagos,city-garden-real-estate-ltd, 2JSYN,False,False,False,1,0,0,2200000,2023-07-03,2023-07-31 00:00:00,Lagos
2 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Yaba Lagos,purple-ribbon-properties, 0JSYN,False,False,False,1,0,0,2300000,2023-07-03,2023-08-02 00:00:00,Lagos
Executive Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Ikorodu Road(ilupeju) Ilupeju Lagos,kingjosh-properties, 9JSYM,True,False,False,1,2,2,1000000,2023-07-03,2023-07-14 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Ifako Ogba Ogba Lagos,future-pride-homes-and-properties-ltd, 6JSYM,False,False,False,3,3,3,1000000,2023-07-03,2023-07-31 00:00:00,Lagos
Spacious Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Alagomeji Yaba Lagos,tos-property-services, 5JSYM,False,False,False,1,2,2,1500000,2023-07-03,2023-07-31 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Pedro Road Shomolu Lagos,purple-ribbon-properties, 4JSYM,False,False,False,2,0,0,1300000,2023-07-03,2023-08-02 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Osapa London Lekki Lagos,royalpropertykonsult, 0JSYM,False,False,False,2,2,3,3000000,2023-07-03,2023-08-02 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Osapa London Lekki Lagos,city-garden-real-estate-ltd, 9JSYL,False,False,False,3,0,0,3500000,2023-07-03,2023-07-31 00:00:00,Lagos
4 Bedroom Semi Detached Duplex With 24hrs Light,4 BEDROOM HOUSE FOR RENT,Chevron Lekki Lagos,daniel-uche-properties, 7JSYL,True,True,False,4,4,5,5000000,2023-07-03,2023-08-02 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Agungi Lekki Lagos,royalpropertykonsult, 5JSYL,False,False,False,3,3,4,3300000,2023-07-03,2023-08-02 00:00:00,Lagos
Executive 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Adeniyi Jones Ikeja Lagos,fesgomar-integrated-services, 4JSYL,False,False,False,3,3,4,6000000,2023-07-03,2023-07-31 00:00:00,Lagos
Studio Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Abule Ijesha Yaba Lagos,purple-ribbon-properties, 1JSYL,False,False,False,1,0,0,1000000,2023-07-03,2023-08-02 00:00:00,Lagos
Brand New Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Abaranje Ikotun Igando Lagos,jilkson-investments-nig-ltd, 0JSYL,False,False,False,1,0,0,400000,2023-07-03,2023-07-31 00:00:00,Lagos
Office Space,1 BEDROOM COMMERCIAL PROPERTY FOR RENT,Lekki Lagos,rosemond-hills-limited, 9JSYK,False,False,False,1,1,1,20000000,2023-07-03,2023-07-27 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Bariga Lagos,purple-ribbon-properties, 8JSYK,False,False,False,2,0,0,900000,2023-07-03,2023-08-02 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,royalpropertykonsult, 7JSYK,False,False,False,4,4,5,6000000,2023-07-03,2023-08-02 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Pedro Road Shomolu Lagos,purple-ribbon-properties, 4JSYK,False,False,False,2,0,0,1300000,2023-07-03,2023-08-02 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,royalpropertykonsult, 2JSYK,True,False,False,4,4,5,8000000,2023-07-03,2023-08-02 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Phase 2 Gbagada Lagos,purple-ribbon-properties, 0JSYK,False,False,False,2,0,0,1200000,2023-07-03,2023-08-02 00:00:00,Lagos
4 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,best-idea-realty1, 9JSYJ,True,False,False,4,4,5,6000000,2023-07-03,2023-07-25 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,isimale-fagbo, 8JSYJ,False,True,False,2,2,3,800000,2023-07-03,2023-07-28 00:00:00,Lagos
Newly Built Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Soluyi Gbagada Lagos,jufy99livecouk, 7JSYJ,True,False,False,1,1,2,800000,2023-07-03,2023-07-27 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Baruwa Ipaja Lagos,purple-ribbon-properties, 6JSYJ,False,False,False,3,0,0,700000,2023-07-03,2023-08-02 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Ipaja Lagos,purple-ribbon-properties, 9JSYH,False,False,False,3,0,0,700000,2023-07-03,2023-08-02 00:00:00,Lagos
2 Bedroom Maisonette,2 BEDROOM HOUSE FOR RENT,Lekki Lagos,best-idea-realty1, 8JSYH,True,True,True,2,2,3,10000000,2023-07-03,2023-07-25 00:00:00,Lagos
Studio Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,royal-residences, 5JSYH,True,True,False,1,1,2,3500000,2023-07-03,2023-07-31 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Bucknor Isolo Lagos,excel-express-properties, 8JSYG,True,False,False,2,3,3,900000,2023-07-03,2023-07-27 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Yaba Lagos,tos-property-services, 6JSYG,False,False,False,2,0,0,1200000,2023-07-03,2023-07-31 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Rahman Adeboyejo Estate Lekki Lagos,gracealtar-homes1, 1JSYF,False,True,False,1,1,1,2500000,2023-07-03,2023-07-27 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM HOUSE FOR RENT,Oniru Victoria Island Lagos,danadel-solutions, 0JSYF,False,False,False,2,2,3,4500000,2023-07-03,2023-07-27 00:00:00,Lagos
4 Bedroom Detached Duplex,4 BEDROOM HOUSE FOR RENT,Oral Estate Lekki Lagos,mo-global-ventures, 1JDMX,True,False,False,4,4,5,6500000,2023-07-03,2023-07-31 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Akoka Yaba Lagos,purple-ribbon-properties, 9JSYD,False,False,False,2,0,0,1000000,2023-07-03,2023-08-02 00:00:00,Lagos
3 Bedroom Apartment,4 BEDROOM FLAT / APARTMENT FOR RENT,Off Banana Island Road Ikoyi Lagos,prince-ademola-osinuga, 7JSYD,False,True,False,4,4,5,12000000,2023-07-03,2023-07-31 00:00:00,Lagos
4 Bedroom Duplex,4 BEDROOM HOUSE FOR RENT,Vgc Lekki Lagos,ekpiwhre-okiemute, 6JSYD,True,False,False,4,4,6,5000000,2023-07-03,2023-07-28 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Sabo Yaba Lagos,city-garden-real-estate-ltd, 3JSYD,False,False,False,2,1,1,1200000,2023-07-03,2023-07-31 00:00:00,Lagos
3 Bedroom Apartment,FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,okafor-maryann, 2JSYD,False,False,False,0,0,0,1800000,2023-07-03,2023-07-28 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Odunsi Road Bariga Lagos,purple-ribbon-properties, 0JSYD,False,False,False,1,0,0,1000000,2023-07-03,2023-08-02 00:00:00,Lagos
Luxury 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Berger Ojodu Lagos,tesambel-properties1, 6JSYC,True,False,True,3,3,4,2500000,2023-07-03,2023-07-28 00:00:00,Lagos
3 Bedroom Flat,FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,okafor-maryann, 5JSYC,False,False,False,0,0,0,1300000,2023-07-03,2023-07-28 00:00:00,Lagos
Blocks Of 4 Flat,10 BEDROOM HOUSE FOR RENT,Adelabu Surulere Lagos,purple-ribbon-properties, 4JSYC,False,False,False,10,0,0,12000000,2023-07-03,2023-08-02 00:00:00,Lagos
